"v1"	"log2_FC"	"Pvalue"	"fdr"
"Organismal_Systems.Digestive_System.Carbohydrate_digestion_and_absorption"	0.112145613705497	"0.588744588744589"	1
"Organismal_Systems.Digestive_System.Mineral_absorption"	0.594703795052538	"0.818181818181818"	1
"Organismal_Systems.Digestive_System.Protein_digestion_and_absorption"	-0.44866668697835	"0.393939393939394"	1
"Organismal_Systems.Endocrine_System.Adipocytokine_signaling_pathway"	0.0111608877667537	"0.937229437229437"	1
"Organismal_Systems.Endocrine_System.Insulin_signaling_pathway"	-0.0136241105444146	"0.818181818181818"	1
"Organismal_Systems.Endocrine_System.PPAR_signaling_pathway"	0.0718231478343353	"1"	1
"Organismal_Systems.Endocrine_System.Progesterone_mediated_oocyte_maturation"	-0.0970886856390151	"0.17965367965368"	1
"Organismal_Systems.Environmental_Adaptation.Plant_pathogen_interaction"	0.0202897969865454	"0.699134199134199"	1
"Organismal_Systems.Excretory_System.Proximal_tubule_bicarbonate_reclamation"	0.163327749736163	"0.588744588744589"	1
"Organismal_Systems.Immune_System.Antigen_processing_and_presentation"	-0.0970886856390151	"0.17965367965368"	1
"Organismal_Systems.Immune_System.NOD_like_receptor_signaling_pathway"	-0.105146963391918	"0.0411255411255411"	1
"Organismal_Systems.Immune_System.RIG_I_like_receptor_signaling_pathway"	0.977553923158176	"0.0930735930735931"	1
"Organismal_Systems.Nervous_System.Glutamatergic_synapse"	-0.095287034662649	"0.17965367965368"	1
"Unclassified.Cellular_Processes_and_Signaling.Cell_division"	-0.0837690764989404	"0.699134199134199"	1
"Unclassified.Cellular_Processes_and_Signaling.Cell_motility_and_secretion"	0.0624196712790509	"0.937229437229437"	1
"Unclassified.Cellular_Processes_and_Signaling.Electron_transfer_carriers"	1.29274104292347	"0.00216450216450216"	0.51082251082251
"Unclassified.Cellular_Processes_and_Signaling.Germination"	0.0884363221725255	"0.937229437229437"	1
"Unclassified.Cellular_Processes_and_Signaling.Inorganic_ion_transport_and_metabolism"	0.0618747419163791	"0.588744588744589"	1
"Unclassified.Cellular_Processes_and_Signaling.Membrane_and_intracellular_structural_molecules"	-0.10030251883874	"0.393939393939394"	1
"Unclassified.Cellular_Processes_and_Signaling.Other_ion_coupled_transporters"	-0.064740930348044	"0.17965367965368"	1
"Unclassified.Cellular_Processes_and_Signaling.Other_transporters"	-0.0143349969001926	"0.699134199134199"	1
"Unclassified.Cellular_Processes_and_Signaling.Pores_ion_channels"	-0.0110027786964953	"0.937229437229437"	1
"Unclassified.Cellular_Processes_and_Signaling.Signal_transduction_mechanisms"	-0.0580633521296551	"0.17965367965368"	1
"Unclassified.Cellular_Processes_and_Signaling.Sporulation"	0.0164031248830424	"0.588744588744589"	1
"Unclassified.Genetic_Information_Processing.Protein_folding_and_associated_processing"	-0.0191958109473497	"0.818181818181818"	1
"Unclassified.Genetic_Information_Processing.Replication_recombination_and_repair_proteins"	-0.0929539056279954	"0.818181818181818"	1
"Unclassified.Genetic_Information_Processing.Restriction_enzyme"	-0.0855840535138717	"0.393939393939394"	1
"Unclassified.Genetic_Information_Processing.Transcription_related_proteins"	0.721560366257073	"0.132034632034632"	1
"Unclassified.Genetic_Information_Processing.Translation_proteins"	0.00527304863047482	"0.937229437229437"	1
"Unclassified.Metabolism.Amino_acid_metabolism"	-0.0978478505331913	"0.393939393939394"	1
"Unclassified.Metabolism.Biosynthesis_and_biodegradation_of_secondary_metabolites"	0.0873937683432402	"1"	1
"Unclassified.Metabolism.Carbohydrate_metabolism"	0.0127411512343541	"0.818181818181818"	1
"Unclassified.Metabolism.Energy_metabolism"	0.0505180110685932	"0.588744588744589"	1
"Unclassified.Metabolism.Glycan_biosynthesis_and_metabolism"	0.318267909816049	"0.393939393939394"	1
"Unclassified.Metabolism.Lipid_metabolism"	0.00152382697301349	"0.699134199134199"	1
"Unclassified.Metabolism.Metabolism_of_cofactors_and_vitamins"	0.103001575600913	"0.699134199134199"	1
"Unclassified.Metabolism.Nucleotide_metabolism"	0.127434771643288	"0.393939393939394"	1
"Unclassified.Metabolism.Others"	-0.0267725095972462	"0.818181818181818"	1
"Unclassified.Poorly_Characterized.Function_unknown"	0.0486589609504543	"0.30952380952381"	1
"Unclassified.Poorly_Characterized.General_function_prediction_only"	-0.039839541745638	"0.393939393939394"	1
