response	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0130	F0177	H0086	F0155	F0056	F0100	H0054
K02435	3120.89	1765.57	2751.89	2853.98	3251.11	2352.90	1660.00
K02436	 7.00	10.43	 2.00	11.00	34.96	 1.00	 3.28
K02437	1168.24	 399.45	1157.53	 573.09	 375.87	1358.41	 139.33
K02438	2162.83	1825.28	2135.32	2284.66	3690.87	3301.66	 470.88
K02439	 5.67	38.43	12.00	 2.00	31.21	 0.00	 1.08
K02440	480.33	333.00	413.39	 89.32	713.08	178.40	113.67
K02441	 8.66	 9.43	 0.00	 0.67	31.54	 5.67	 1.08
K02443	603.33	154.44	380.66	136.58	 55.21	 63.33	 70.53
K02444	 964.33	 980.45	 583.32	3782.66	2009.46	 347.66	2135.33
K02445	156.34	216.43	316.08	931.00	 66.21	250.00	 41.08
K02446	649.57	 44.43	302.00	 22.25	 88.78	  1.00	 38.66
K02448	0	0	0	0	0	0	0
K02450	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K02451	0	0	0	0	0	0	0
K02452	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02453	 1.00	 3.43	 3.66	 2.00	32.21	 6.00	 0.28
K02454	22.07	 4.43	86.16	 5.67	46.21	68.00	 0.28
K02455	 1.40	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02456	 102.80	 509.43	  68.00	 842.00	 117.20	   0.00	1263.61
K02457	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02458	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02459	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02460	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02461	 0.00	 4.43	 0.00	 0.00	43.21	 0.00	 0.28
K02462	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02463	0	0	0	0	0	0	0
K02464	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K02465	0	0	0	0	0	0	0
K02466	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 3.08
K02467	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02468	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 2.08
K02469	7064.90	7157.84	6858.93	6647.79	6424.15	7274.98	3282.83
K02470	7061.23	7011.85	6862.59	6455.12	6430.15	7367.31	3251.83
K02471	42.00	11.43	88.00	13.00	76.95	 0.00	 4.61
K02472	 97.39	335.43	 42.55	 44.10	 46.46	  3.25	  2.08
K02473	328.67	  7.00	282.33	157.67	 18.00	858.00	 14.00
K02474	 593.67	  44.00	 601.26	 291.36	  61.50	1289.50	  22.50
K02475	 2.4	17.0	 1.0	 3.0	 6.0	 0.0	 1.0
K02476	19	17	48	 5	 6	13	11
K02477	 918.06	 667.87	1156.81	 626.89	 588.42	1226.83	  81.41
K02478	 2.00	22.86	 5.00	 7.25	72.67	10.00	31.41
K02479	0	0	0	0	0	0	0
K02480	0	0	0	0	0	0	0
K02481	 652.98	 334.00	1384.14	 974.26	 591.25	2181.50	  39.00
K02482	 0	 0	 0	 0	 0	 0	12
K02483	 22.90	 75.43	  4.00	109.00	 39.54	 19.00	 14.28
K02484	 371.51	 228.43	 629.38	 538.68	 351.79	1134.25	  26.78
K02485	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02486	  5	 60	  0	103	  0	 15	 12
K02487	5.67	0.00	0.00	0.00	0.00	0.00	0.00
K02488	  5	 60	  0	103	  0	 15	 12
K02490	0	0	0	0	0	0	0
K02491	0	0	0	0	0	0	0
K02492	1552.57	1247.93	1616.33	 945.75	1575.45	 351.50	 943.66
K02493	4410.57	3981.00	4166.77	4572.96	3883.32	4182.65	2625.33
K02494	 8.17	 6.43	 5.00	 0.00	30.21	 0.00	 1.08
K02495	7831.66	7172.10	7386.73	6502.85	6337.61	7234.48	3303.16
K02496	33.17	24.43	57.00	 6.00	33.21	43.00	17.08
K02497	0	0	0	0	0	0	0
K02498	 8.17	 6.43	 5.00	 0.00	30.21	 0.00	 1.08
K02499	2565.23	2555.34	2393.49	 876.41	 844.24	 835.83	 469.08
K02500	4396.08	5124.50	4165.77	4644.86	3785.92	4188.98	2728.25
K02501	4299.58	4941.77	4098.37	4538.06	3645.62	4172.58	2708.25
K02502	3920.40	5274.34	3422.16	4761.08	3329.33	3175.83	3487.17
K02503	4404.67	4039.00	4112.77	4495.96	3887.32	4186.65	2651.33
K02504	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02505	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02506	 5.67	 5.43	 0.00	 0.00	15.96	 0.00	 1.08
K02507	43.67	 6.43	34.00	12.00	67.20	 0.00	 3.41
K02508	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K02509	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K02510	105.07	244.47	 87.39	 99.57	 60.71	339.32	150.28
K02511	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K02517	 597.48	 211.43	 901.21	 537.98	 428.94	1140.75	  22.74
K02518	4353.82	3983.00	3775.27	4416.46	3881.32	3577.15	2655.33
K02519	4439.57	4067.00	4124.77	4636.96	3899.65	4285.65	2690.33
K02520	4415.57	4043.00	4114.77	4595.96	3888.32	4196.65	2670.33
K02521	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02523	 506.01	 207.43	 823.88	 512.31	 352.96	1139.75	  23.08
K02525	19.0	56.0	48.0	23.0	 2.0	13.0	49.8
K02526	 45.06	101.45	100.82	 34.66	204.21	151.66	 54.88
K02527	 440.08	 207.43	 865.21	 515.98	 386.95	1139.75	  17.41
K02528	4415.57	4043.00	4114.77	4594.96	3888.32	4196.65	2670.33
K02529	19751.39	18257.37	18054.50	21833.89	23231.99	22918.16	14338.38
K02530	  12.83	  35.50	   0.00	1328.10	  87.49	   1.67	   8.34
K02531	10.99	44.50	 0.00	 5.77	17.83	 1.67	 2.00
K02532	 467.33	 518.86	  80.00	 832.67	 768.91	   0.67	1263.83
K02533	 6.50	 5.43	55.00	 4.00	42.21	 0.00	10.08
K02535	50.57	 8.43	90.00	16.00	80.20	 0.00	 6.41
K02536	 574.08	 281.43	 901.21	 550.98	 399.95	1170.75	  64.41
K02538	 1	15	 0	 1	 4	 0	 1
K02548	 624.68	 237.43	1011.21	 596.81	 379.79	1572.25	  36.58
K02549	50.17	20.43	 9.33	19.50	50.71	10.50	 9.58
K02550	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02551	317.78	549.43	455.71	484.48	347.96	632.25	 16.58
K02552	47.67	19.43	 9.33	17.50	48.21	 9.50	 9.58
K02553	 7.17	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02554	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02556	2035.16	 673.78	1743.32	 600.66	 408.21	1167.66	 236.33
K02557	2174.31	 832.71	1936.70	 638.39	 436.42	1168.91	 237.61
K02558	51.88	 8.43	67.21	24.43	49.46	 3.00	 4.08
K02560	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02562	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02563	4410.57	3927.00	4169.77	4471.96	3886.32	4181.65	2619.33
K02564	4679.72	5126.52	4995.39	6542.93	5562.25	5809.31	3508.50
K02565	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02566	 128.50	1158.43	 236.50	  95.00	  83.21	  68.00	  98.08
K02567	21.67	16.43	51.00	12.50	55.71	 5.50	 9.78
K02568	16.17	14.43	 1.00	 8.50	40.21	 4.50	 0.78
K02569	 5.67	 8.43	 0.00	 0.00	30.21	 0.00	 0.28
K02570	17.67	14.43	 1.00	 8.50	42.71	 5.50	 0.78
K02571	0	0	0	0	0	0	0
K02572	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 0.28
K02573	 86.17	 64.43	 55.00	 63.50	115.71	 33.50	 12.78
K02574	 87.67	 64.43	 55.00	 63.50	115.71	 34.50	 12.78
K02575	37.50	19.86	57.00	16.50	89.42	 7.50	 5.86
K02584	1.00	0.00	1.33	2.00	2.00	3.00	8.00
K02585	56.00	17.33	13.00	36.00	 3.00	89.00	13.00
K02586	43.00	 6.33	 4.00	10.00	 0.00	 1.00	 2.00
K02587	39.00	78.50	44.00	19.00	45.24	 3.00	23.08
K02588	 158.73	 389.34	 376.66	 197.58	 162.74	1769.33	  75.58
K02589	  6	 60	  0	103	  0	 15	 12
K02590	  6	 60	  0	103	  0	 15	 12
K02591	12.00	17.33	13.00	25.00	 3.00	88.00	11.00
K02592	1	0	0	0	0	0	0
K02594	 3.00	 2.00	 3.00	 7.25	10.25	 0.00	21.25
K02598	 628.00	 706.43	 460.00	1007.25	1868.46	 271.00	2011.83
K02600	4422.57	4103.00	4170.77	4698.96	3888.32	4211.65	2682.33
K02601	4948.07	4608.00	4294.27	5383.96	4789.82	4233.65	5328.33
K02609	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02610	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02611	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02612	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02613	 9.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02614	 895.83	 966.67	1053.86	2477.41	 725.17	2250.65	 265.95
K02615	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02616	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02617	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02618	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K02619	 824.18	 381.43	1166.46	 658.23	1594.54	1305.75	  86.33
K02621	 985.34	 992.66	1034.61	2714.55	1276.42	1142.82	2037.25
K02622	1060.34	 992.66	1483.61	2821.05	1531.42	1758.32	2040.25
K02623	0	0	0	0	0	0	0
K02624	0	0	0	0	0	0	0
K02625	0	0	0	0	0	0	0
K02626	23.17	 0.00	64.67	18.00	 6.00	 0.00	 1.00
K02647	3651.73	4254.61	3569.32	3736.16	4215.71	5519.66	1582.58
K02650	1148.00	 674.83	 611.00	 283.00	 800.08	   6.00	 845.25
K02651	202.71	167.00	239.13	388.68	 32.75	429.25	  5.00
K02652	1816.80	2077.34	1364.15	2135.75	2062.07	 519.83	2986.58
K02653	4417.23	4198.35	3703.48	4884.58	4941.41	2852.66	4598.25
K02654	3641.89	3647.12	3409.31	2789.82	4315.78	3345.49	2622.36
K02655	26.67	 0.00	83.83	 4.67	 0.00	65.00	 0.00
K02656	1.5	3.0	0.0	0.0	1.0	0.0	0.0
K02657	0	0	0	0	0	0	0
K02658	0	0	0	0	0	0	0
K02659	0	0	0	0	0	0	0
K02660	0	0	0	0	0	0	0
K02661	0	0	0	0	0	0	0
K02662	717.90	145.83	306.00	 15.75	 20.25	  6.50	 29.75
K02663	2.5	0.0	0.0	0.0	0.0	0.0	0.0
K02664	2.5	0.0	0.0	0.0	0.0	0.0	0.0
K02665	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K02666	 62.57	  0.00	117.83	 15.67	 34.99	 65.00	  3.33
K02667	0	0	0	0	0	0	0
K02668	0	0	0	0	0	0	0
K02669	4390.73	4246.77	3651.32	4881.58	4986.95	2747.33	4612.66
K02670	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K02671	0	0	0	0	0	0	0
K02672	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K02673	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K02674	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K02676	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K02679	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02680	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02681	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02682	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02686	12.17	 8.43	55.00	 3.00	42.21	 0.00	 3.08
K02687	3887.07	3302.00	3879.27	2295.46	2952.50	4158.15	 647.00
K02688	 2.00	44.43	 2.00	 6.00	33.21	15.00	 8.28
K02742	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K02744	 820.16	1029.94	 297.16	4904.50	1045.37	 112.00	2152.45
K02745	  35.33	 193.44	  95.16	1358.33	 202.21	  60.33	  62.28
K02746	  46.33	 251.44	  99.16	2707.33	 204.21	  60.33	 102.28
K02747	  27.33	 201.44	  96.16	1374.33	 203.21	  60.33	 101.28
K02750	 155.00	1581.43	  89.00	2177.33	 818.96	   4.00	3540.58
K02753	 0.00	32.43	 0.00	 2.00	30.96	 3.00	 1.08
K02755	0	0	0	0	0	0	0
K02757	 3063.16	 8008.19	 2058.38	 9166.04	 3030.17	 2760.39	15473.00
K02759	1593.49	3870.88	 497.82	6753.08	2428.33	 130.33	9325.38
K02760	 3878.49	 6383.88	  897.82	10920.08	 5916.83	  129.33	19106.68
K02761	 4821.15	 6565.61	 1054.22	11300.55	 7591.21	  149.40	20104.48
K02763	  84.0	1100.0	  11.0	1331.0	  20.0	   3.0	2273.5
K02765	2130.33	4498.01	 726.66	6189.58	1832.25	1291.33	9155.05
K02768	1078.66	1801.02	 484.32	1878.66	1147.00	 210.66	4371.00
K02769	 439.33	1570.01	 210.66	1625.33	 853.00	  90.33	2993.50
K02770	4479.49	5678.18	2907.22	5261.06	5391.67	2795.73	8399.25
K02771	12.33	13.00	 1.00	 3.67	 2.66	 1.67	 0.67
K02773	 996.82	1032.95	 533.32	2107.43	 842.37	 237.33	1799.45
K02774	 996.82	1068.95	 534.32	2128.43	 768.37	 232.33	1833.45
K02775	1265.87	1680.95	 950.57	3239.98	 893.87	1267.08	2573.45
K02777	 358.67	3596.43	 182.00	5885.33	1007.21	   4.00	9761.58
K02778	0	0	0	0	0	0	0
K02779	 151.16	 756.67	 151.06	 877.90	 227.67	  65.40	2046.25
K02781	897.50	245.43	342.00	 57.83	478.21	117.00	207.08
K02783	601.00	276.86	229.00	 78.66	316.42	 78.00	211.16
K02784	21.17	62.43	76.50	22.00	32.54	65.00	40.08
K02786	  55.99	 649.50	   6.00	1982.77	  27.83	   4.67	 769.00
K02788	 467.99	 551.50	  80.00	2157.77	 715.83	   1.67	1264.00
K02791	 128.00	1700.43	  15.00	1972.33	  63.21	  17.00	2300.88
K02793	1518.14	1873.89	 561.46	6539.75	1316.66	 697.65	3316.67
K02794	 2998.13	 3449.29	  941.92	11166.45	 3046.29	  960.12	 6982.09
K02795	 2633.48	 2840.24	  892.12	11786.80	 3062.29	  739.47	 6085.09
K02796	1580.31	2290.26	 591.44	9644.79	2110.63	 739.46	4078.92
K02798	604.50	228.43	228.00	 60.58	285.21	 81.00	165.78
K02800	1503.00	 464.86	 644.50	1432.58	 686.42	 266.00	 356.86
K02802	5	2	2	0	5	1	1
K02803	10	 4	 4	 0	10	 2	 2
K02804	 851.33	2289.44	 388.66	2164.33	1174.46	1608.33	3634.83
K02805	 207.67	 420.43	 412.00	 268.00	1160.21	 216.00	  32.08
K02806	28.50	48.44	57.66	21.33	55.21	37.33	31.08
K02810	1370.65	2273.77	1767.54	2478.47	3103.46	1352.39	3094.47
K02812	 1.00	16.00	 0.00	 1.00	18.25	 0.00	 1.00
K02813	298.00	 94.00	114.00	  3.00	141.25	 39.00	 38.00
K02814	295.00	 46.00	113.00	  3.00	140.25	 39.00	 38.00
K02815	295.00	 46.00	113.00	  3.00	140.25	 39.00	 38.00
K02819	117.00	720.67	 13.06	732.63	184.34	 53.73	843.75
K02821	671.67	784.19	384.50	185.00	529.42	110.00	329.16
K02822	 999.33	1127.76	 444.50	 795.00	 616.21	 152.00	1059.88
K02823	4372.90	4024.57	4055.44	4608.96	3766.11	4271.65	2676.25
K02824	3193.50	3899.00	3029.86	4078.99	3287.99	2971.15	2587.33
K02825	1119.73	 933.73	 762.23	 353.65	 555.04	  40.57	 232.09
K02826	0	0	0	0	0	0	0
K02827	0	0	0	0	0	0	0
K02828	0	0	0	0	0	0	0
K02829	0	0	0	0	0	0	0
K02834	4410.57	3983.00	4114.77	4490.96	3887.32	4181.65	2651.33
K02835	4410.57	3983.00	4114.77	4492.96	3888.32	4181.65	2658.33
K02836	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02837	3607.17	3966.00	3754.44	3276.21	3843.16	4185.15	2677.33
K02838	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02839	 43.08	201.44	 39.16	 22.33	 46.96	 51.33	723.78
K02840	0	0	0	0	0	0	0
K02841	45.50	 8.43	89.00	15.00	79.20	 0.00	 5.41
K02843	251.56	  8.43	305.41	101.59	132.69	426.00	 12.74
K02844	 1.00	 3.43	 0.00	 1.00	30.21	 0.00	 2.08
K02846	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02847	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 0.28
K02848	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K02849	 5.67	 3.43	 0.00	 1.00	30.21	 0.00	 2.08
K02850	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K02851	1374.90	 566.66	1164.90	1486.97	 481.99	 250.07	 153.58
K02852	29.96	 3.43	12.05	20.76	37.46	 0.00	 1.08
K02853	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02854	 2.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02855	 2.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02856	 333.01	 173.43	 720.72	 497.76	 318.46	1175.75	  11.08
K02858	 9.17	 7.43	56.67	 6.00	43.21	 1.00	10.08
K02859	 8	19	 1	 4	75	 0	 8
K02860	4409.57	3983.00	4113.44	4491.96	3888.32	4178.65	2658.33
K02862	0	0	0	0	0	0	0
K02863	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02864	4412.57	3983.00	4170.77	4491.96	3888.32	4180.65	2658.33
K02867	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02871	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02874	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02876	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02878	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02879	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02881	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02884	4410.57	3983.00	4114.77	4490.96	3888.32	4181.65	2658.33
K02886	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02887	4409.57	3927.00	4113.77	4471.96	3886.32	4181.65	2619.33
K02888	4410.57	3983.00	4114.77	4490.96	3888.32	4181.65	2658.33
K02890	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02892	4410.57	3983.00	4114.77	4492.96	3888.32	4181.65	2658.33
K02895	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02897	1364.08	 503.26	1693.21	 793.73	1510.54	2606.75	  90.83
K02899	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02902	4403.57	3968.00	4109.77	4480.96	3888.32	4176.65	2658.33
K02904	4405.57	3923.00	4114.77	4388.96	3888.32	4166.65	2645.33
K02906	4410.57	3983.00	4114.77	4492.96	3888.32	4181.65	2658.33
K02907	4358.77	2725.00	4007.44	3067.96	3846.32	4177.65	2526.33
K02909	4417.24	3989.43	4114.77	4491.96	3918.53	4181.65	2660.41
K02911	4393.77	3923.00	4039.27	4388.96	3888.32	4101.65	2645.33
K02913	4586.40	3938.49	4072.11	5428.80	4263.15	2715.99	3778.83
K02914	4377.34	3855.99	4101.11	4365.13	3794.32	4122.82	2625.03
K02916	4341.02	3983.00	3775.27	4384.46	3632.32	3566.15	2655.33
K02919	2549.36	2874.59	1959.78	3028.13	1659.04	 982.82	2399.08
K02926	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02931	4415.57	4043.00	4114.77	4594.96	3888.32	4195.65	2670.33
K02933	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02935	4405.57	3923.00	4114.77	4388.96	3888.32	4166.65	2646.33
K02939	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02945	4275.57	4238.00	4663.77	3785.96	4925.00	6608.65	 870.50
K02946	4354.07	3983.00	3777.77	4416.46	3882.32	3577.15	2655.33
K02948	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02950	4410.57	3983.00	4114.77	4493.96	3888.32	4181.65	2658.33
K02952	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02954	4412.57	3957.00	4115.77	4393.96	3821.32	4166.65	2656.33
K02956	4408.07	3976.67	4114.77	4487.96	3884.82	4181.65	2653.33
K02959	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02961	4410.57	3983.00	4114.77	4491.96	3888.32	4180.65	2658.33
K02963	4405.57	3923.00	4114.77	4387.96	3888.32	4166.65	2646.33
K02965	4408.32	3927.00	4111.27	4470.96	3885.32	4181.65	2619.33
K02967	4410.57	3983.00	4114.77	4492.96	3888.32	4181.65	2658.33
K02968	4405.57	3923.00	4114.77	4388.96	3888.32	4166.65	2645.53
K02970	4364.74	3954.99	4017.61	4475.13	3707.49	4118.82	2639.83
K02972	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K02982	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02986	4513.57	4180.46	4120.57	4502.81	4152.17	4184.45	2685.58
K02988	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02990	4407.57	3927.00	4113.77	4470.96	3886.32	4181.65	2619.33
K02992	4415.57	4043.00	4114.77	4596.96	3888.32	4196.65	2670.33
K02994	4410.57	3983.00	4114.77	4491.96	3888.32	4181.65	2658.33
K02996	4410.57	3983.00	4114.77	4491.96	3888.32	4180.65	2658.33
K03040	4420.57	4043.00	4153.02	5918.21	3899.82	4196.65	2671.33
K03043	4466.57	4121.00	4229.77	4728.96	3890.32	4309.65	2703.33
K03046	4420.57	4103.00	4114.77	4698.96	3888.32	4211.65	2682.33
K03048	 547.16	 783.23	  96.40	2199.90	 925.46	   3.07	2021.17
K03060	3475.66	2014.00	3153.89	1720.98	2840.57	3043.90	 549.83
K03070	4547.73	4226.23	4453.17	4789.03	4029.78	4818.22	2696.00
K03071	 27.67	179.43	 59.00	  7.00	 43.21	  0.00	  8.08
K03072	1640.57	1228.43	1300.00	 846.00	 330.70	 370.00	 301.41
K03073	3945.94	3871.00	3727.77	3067.46	3220.32	3574.90	1912.83
K03074	1635.57	1168.43	1300.00	 743.00	 330.70	 355.00	 289.41
K03075	4410.57	3983.00	4114.77	4491.96	3888.32	4180.65	2658.33
K03076	4479.73	4091.23	4116.17	4503.93	4017.78	4183.72	2667.00
K03077	 289.38	 440.44	 570.41	 341.88	 310.71	1097.08	 119.28
K03078	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K03079	 34.00	222.43	  4.00	221.00	 38.21	 47.00	 35.28
K03086	5768.23	5310.69	5818.08	5740.32	6284.56	6093.64	3032.91
K03087	 2.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K03088	29756.24	31237.83	32173.05	24588.85	25764.04	37043.80	11895.68
K03089	12.17	 8.43	55.00	 4.00	43.21	 0.00	10.08
K03090	638.00	 43.00	379.50	 15.25	183.58	 16.00	 35.25
K03091	17988.22	17064.69	14840.64	11938.57	14105.74	12743.32	11042.58
K03092	2693.41	 922.94	2192.87	2069.06	1323.71	1476.58	 353.33
K03093	597.33	 39.01	273.66	 15.58	 13.25	 42.33	 49.25
K03095	 77.16	137.23	  2.40	 18.57	212.46	  3.07	 16.67
K03098	 85.34	  4.43	188.16	 22.67	 68.46	 94.00	  4.88
K03100	 9648.82	 8545.24	10065.41	11377.11	10081.61	12490.13	 6731.75
K03101	4827.90	4485.67	4598.43	5283.29	4426.32	6371.98	2824.33
K03106	4415.57	4043.00	4114.77	4595.96	3888.32	4196.65	2670.33
K03110	4420.57	4103.00	4114.77	4697.96	3888.32	4213.65	2682.33
K03111	5996.38	6011.74	6200.08	9423.69	5266.61	6992.80	4639.25
K03112	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K03113	 431.18	 205.43	 774.88	 501.18	 336.96	1136.75	  14.08
K03116	 698.16	 368.49	1027.36	 556.73	 681.42	1239.32	  44.25
K03117	 29.67	  9.43	 92.50	  3.00	192.71	 17.00	  8.08
K03118	 619.91	 323.49	 922.11	 534.48	 653.42	1164.32	  35.25
K03119	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K03146	 28.04	  0.00	121.55	 20.76	  7.25	  0.00	  1.00
K03147	3108.08	2400.43	2897.21	2793.73	2758.53	3317.25	1278.16
K03148	209.00	567.93	272.00	530.75	200.96	480.50	171.83
K03149	2159.14	1463.93	2051.16	1660.97	2333.12	1868.25	 378.83
K03150	4146.34	2890.27	4422.40	3417.97	4150.54	4693.33	1917.08
K03151	3856.66	3779.00	3246.56	3964.98	3526.25	3039.90	2633.00
K03152	3823.89	4873.50	3247.69	5956.71	4503.83	4048.15	4633.67
K03153	3.5	1.0	0.0	2.0	0.0	1.0	0.0
K03154	3121.54	1746.43	2909.16	1825.97	2522.79	2167.25	 428.83
K03168	4476.07	4161.00	4395.44	4875.46	3882.65	4828.15	2701.33
K03169	7266.72	7783.13	8482.62	9631.40	8470.71	9779.32	6270.08
K03177	4421.57	4047.00	4172.77	4597.96	3889.32	4210.65	2676.33
K03179	172.01	 32.43	212.16	  8.67	 52.54	 98.00	 10.75
K03181	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K03182	395.00	185.77	325.16	 81.58	188.21	269.33	832.88
K03183	 594.22	 218.43	 856.01	 561.24	 387.96	1148.25	  47.33
K03184	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K03185	 7.17	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K03186	503.33	312.21	378.82	180.91	225.42	272.66	864.16
K03187	 67.17	195.73	  9.73	108.47	128.30	 16.40	 15.00
K03188	 67.17	195.73	  9.73	108.47	128.30	 16.40	 15.00
K03189	 67.17	195.73	  9.73	108.47	128.30	 16.40	 15.00
K03190	 67.17	195.73	  9.73	108.47	128.30	 16.40	 15.00
K03191	 51.00	135.73	  1.40	  3.80	128.30	  1.40	  3.00
K03192	1.5	0.0	0.0	0.0	0.0	0.0	0.0
K03194	0	0	0	0	0	0	0
K03195	 4	 0	50	 3	12	 0	 8
K03196	 4	 0	50	 3	12	 0	 8
K03197	0	0	0	0	0	0	6
K03198	0	0	0	0	0	0	6
K03199	 4	 0	50	 3	12	 0	14
K03200	 4	 0	50	 3	12	 0	 8
K03201	0	0	0	0	0	0	0
K03203	 4	 0	50	 3	12	 0	 2
K03204	 4	 0	50	 3	12	 0	 8
K03205	 7248.97	17489.42	 7138.44	 7362.97	 5864.83	 8596.47	 5629.50
K03206	0	0	0	0	0	0	0
K03207	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K03208	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 1.08
K03210	3925.90	3446.01	4020.43	2330.79	3183.82	4215.48	 711.33
K03212	12.67	 9.43	 2.00	 2.00	35.21	 2.00	 2.08
