response	Responder	Responder	Responder	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0098	F0130	F0177	H0086	H0148	H0479	F0066	F0155	F0056	F0100	H0054	H0063
K17062	   0	   0	   0	   0	   0	   0	   0	1320	   0	   0	   1	   0
K17073	 191.33	 442.33	 664.01	 534.16	 273.75	 514.33	 137.50	2078.58	 185.00	 191.33	 878.50	  60.50
K17074	 462.46	 600.49	1474.57	 676.06	 383.55	1086.93	 197.33	4265.15	 622.46	 212.40	2198.17	 108.13
K17076	 386.79	 547.82	 884.58	 585.22	 327.55	 594.76	 173.83	2281.48	 448.46	 239.73	1412.17	  93.63
K17103	2612.20	2568.91	2209.34	2876.87	2035.83	2982.95	3077.25	2953.64	3305.57	3664.08	2371.50	2296.17
K17195	94	 5	61	 1	 7	 5	 9	33	 3	 0	42	 6
K17202	 0	 2	16	 3	 0	26	 0	 0	 5	10	 8	 0
K17203	 0	 2	16	 3	 0	26	 0	 0	 5	10	 8	 0
K17204	 0	 2	16	 3	 0	26	 0	 0	 5	10	 8	 0
K17205	0	0	0	0	0	0	0	0	0	0	0	0
K17206	 47.33	 23.33	 52.01	 11.66	 23.00	 26.33	  7.00	 42.33	  8.00	122.33	 32.00	 13.00
K17207	0	0	0	0	0	0	0	0	0	0	0	0
K17208	0	0	0	0	0	0	0	0	0	0	0	0
K17209	 1	 4	 4	 2	 1	 0	 0	 2	 1	14	 6	 3
K17210	0	0	0	0	0	0	0	0	0	0	0	0
K17213	 222.33	 584.33	 189.01	 438.66	 118.75	1050.83	 532.00	 180.58	1153.00	 372.33	  52.50	 178.00
K17214	 141.66	 205.66	 238.02	 398.32	  76.00	1063.66	 265.00	 222.66	1145.00	 291.66	  79.00	  70.00
K17215	 191.99	 240.99	 410.03	 423.98	  93.00	1067.99	 279.00	 374.99	1159.00	 401.99	 139.00	  79.00
K17216	0	0	0	0	0	0	0	2	0	0	0	0
K17217	0	0	0	0	0	0	0	2	0	0	0	0
K17218	 1.12	24.04	 0.00	 9.55	 2.25	 2.00	 0.00	20.76	 7.25	 0.00	 1.00	 5.17
K17226	0	0	0	0	0	0	0	0	0	0	0	0
K17227	0	0	0	0	0	0	0	0	0	0	0	0
K17228	0	0	0	0	0	0	0	0	0	0	0	0
K17234	784	 40	511	  0	 27	 18	 12	826	  4	123	 96	 24
K17235	784	 25	331	  0	 18	 12	  9	517	  4	 78	 60	 15
K17236	784	 20	307	  0	 15	 10	  8	414	  4	 63	 48	 12
K17237	0	0	0	0	0	0	0	0	0	0	0	0
K17238	0	0	0	0	0	0	0	0	0	0	0	0
K17239	0	0	0	0	0	0	0	0	0	0	0	0
K17240	0	0	0	0	0	0	0	0	0	0	0	0
K17241	0	0	0	0	0	0	0	0	0	0	0	0
K17242	 0	17	 1	 0	 0	 5	 0	10	 3	 6	 0	 1
K17243	 3.66	12.66	39.02	 6.32	 7.00	 1.66	 0.00	14.66	 9.00	79.66	38.00	 7.00
K17244	11	 0	29	 0	 1	 0	 4	 2	 2	 3	 0	 0
K17245	 11	  5	 89	  0	  4	  2	  5	107	  2	 18	 12	  3
K17246	13.33	 8.33	50.01	 2.66	 2.00	 0.33	 7.00	21.33	 7.00	40.33	20.00	 3.00
K17247	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K17315	  0	  6	 60	  0	  4	  8	  1	103	  0	 15	 13	  3
K17316	0	1	0	0	0	6	0	0	0	0	1	0
K17317	0	1	0	0	0	6	0	0	0	0	1	0
K17318	3856.16	1668.16	4169.80	2020.00	 716.50	2792.00	2594.83	2258.27	2883.32	4054.67	 570.17	2798.33
K17319	3091.16	1370.16	3833.80	1367.00	 634.50	1737.00	1579.33	2133.77	1923.82	3664.67	 514.67	 993.33
K17320	3041.16	1364.16	3786.80	1368.00	 637.50	1737.00	1439.33	2142.77	1923.82	3661.67	 498.67	 992.33
K17321	0	0	0	0	0	0	0	0	0	0	0	0
K17322	0	0	0	0	0	0	0	0	0	0	0	0
K17323	0	0	0	0	0	0	0	0	0	0	0	0
K17324	0	0	0	0	0	0	0	0	0	0	0	0
K17325	0	0	0	0	0	0	0	0	0	0	0	0
K17329	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00
K17330	 1.33	 5.33	16.01	 2.66	 1.00	 0.33	 0.00	 6.33	 4.33	37.33	17.00	 3.00
K17331	 5.00	 2.00	16.00	 3.00	 0.00	26.00	 0.00	 0.00	 5.33	12.00	 8.00	 0.00
K17363	236.50	 82.00	 52.00	501.00	 14.50	411.00	  2.00	 65.00	162.83	 18.00	 22.00	 81.50
K17398	12.25	 1.75	29.00	 2.75	 1.00	 0.00	 5.25	 4.25	 4.50	 3.00	 0.00	 0.25
K17462	77	 7	57	 2	 9	17	 8	26	 2	 0	39	 6
K17463	0	7	0	0	7	0	1	1	0	1	0	1
K17464	205.33	 20.33	280.01	  8.66	 87.00	 39.33	 18.00	 70.33	 12.00	 37.33	134.00	 17.00
K17465	 216.33	 322.33	 365.01	 124.66	 539.00	 167.33	 139.00	1397.33	 136.00	  81.33	 176.00	  62.50
K17466	 282	 315	 399	 121	 544	 147	 145	1409	 133	  39	 194	  55
K17467	 273	 314	 446	 121	 575	 143	 143	1406	 134	  39	 194	  53
K17468	0.0	7.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	0.0	8.5
K17472	0	0	0	0	0	0	0	0	0	0	0	0
K17473	0	0	0	0	0	0	0	0	0	0	0	2
K17489	0	1	0	0	0	4	0	0	0	0	0	0
K17490	0.0	0.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
K17570	773	  0	  2	  0	  2	  2	  0	  0	  2	  0	  0	  0
K17624	  28.66	  67.33	 162.50	  10.00	  19.00	1112.83	  29.00	 345.60	  18.50	 657.00	  12.00	  15.00
K17662	0	0	0	0	0	0	0	0	0	0	0	0
K17675	789.33	 25.33	 26.01	157.66	 16.00	 32.33	 40.00	 10.33	  7.00	 57.33	 31.00	 10.00
K17680	 233.25	 337.05	 167.00	 683.75	 298.75	   3.50	 206.75	 479.00	 287.50	1059.75	  19.50	 292.25
K17686	2795.07	2989.56	3534.23	2542.96	2250.24	2385.09	2890.83	3514.28	2829.71	1151.80	2563.50	2547.43
K17713	20.14	 5.00	 5.43	55.00	 0.89	 4.39	 0.00	 3.00	41.21	 0.00	 3.08	 8.00
K17716	 347.20	 797.84	1232.01	 530.79	1075.33	  48.08	 397.75	 439.01	 779.75	 891.33	1314.50	 464.42
K17722	  1.14	295.00	 33.43	118.00	416.39	141.39	119.00	  2.25	150.96	 39.00	 37.78	 35.00
K17723	  9.14	365.80	 58.43	436.00	417.64	145.39	125.00	 41.00	157.96	 46.00	 38.28	 40.00
K17733	69.33	 8.33	74.01	 4.66	12.00	 5.33	 6.00	27.33	 6.00	41.33	56.00	 9.00
K17734	 467.33	1468.33	 833.34	1454.66	 843.00	2426.33	1290.00	 969.33	1992.00	1922.33	 231.00	 298.00
K17735	 46	  4	 16	  0	 14	  0	  0	 46	  0	158	 22	 18
K17736	0	0	0	0	0	0	0	0	0	0	0	0
K17737	0	0	0	0	0	0	0	0	0	0	0	0
K17742	23	 2	 8	 0	 7	 0	 0	23	 0	79	11	 9
K17752	0	0	0	0	0	0	0	0	0	0	0	0
K17758	0	0	0	0	0	0	0	0	0	0	0	0
K17759	3245.09	4415.91	5106.77	3964.87	3302.22	4368.17	3855.00	4537.56	3664.03	4155.08	2740.16	3445.67
K17760	0	0	0	0	0	0	0	0	0	0	0	0
K17762	0	0	0	0	0	0	0	0	0	0	0	0
K17763	0	0	0	0	0	0	0	0	0	0	0	0
K17810	 228.00	 119.00	1191.00	 227.50	 182.25	 440.50	 107.75	 159.75	 373.50	 169.50	 145.75	 418.08
K17818	25	 8	18	 0	 7	 0	 6	45	 2	79	17	 9
K17828	3254.58	4376.90	4091.57	4056.44	3096.63	4119.30	3784.00	4690.96	3770.11	4207.65	2678.25	3094.80
K17836	1148.08	 475.05	 509.01	 850.74	 472.00	  48.58	 274.08	 578.33	 718.33	1314.08	  57.80	 376.58
K17837	54.0	14.5	28.0	56.0	15.5	 1.0	 3.0	 9.0	16.0	37.0	12.0	 3.0
K17838	0	0	0	0	0	0	0	0	0	0	0	0
K17850	0	0	0	0	0	0	0	0	0	0	0	0
K17865	  74.00	  53.00	1178.00	 129.00	 167.00	  10.75	  85.00	 130.00	  48.00	 183.00	 114.00	 390.00
K17869	 2	 1	15	 0	 9	 0	 0	 1	 4	 0	 1	 0
K17883	2.0	2.5	1.0	0.0	0.0	2.5	0.0	2.0	0.0	1.0	0.0	1.0
K17898	162.75	  2.00	  8.00	  2.00	 12.75	119.25	  6.75	 30.00	  8.25	 79.00	 31.75	 33.50
K17899	162.75	  2.00	  8.00	  2.00	 12.75	119.25	  6.75	 30.00	  8.25	 79.00	 31.75	 33.50
K17910	68	 2	56	 1	 6	 5	 6	21	 2	 0	39	 6
K17938	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K17947	3.25	7.75	0.00	2.75	6.00	5.00	1.25	3.25	2.50	0.00	0.00	1.25
K17948	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K17950	45	25	47	52	14	 0	14	10	 5	46	16	 6
K17989	0	0	0	0	0	0	0	0	0	0	0	0
K17992	 482.70	1249.44	2067.34	 685.54	1206.33	 928.33	 433.25	1268.76	 837.25	 468.33	2175.50	 767.17
K18008	4	0	0	0	0	2	0	1	1	0	7	0
K18009	 4.33	28.13	16.01	17.66	 3.00	 2.33	 1.00	27.33	10.00	37.33	18.00	 8.00
K18011	29.00	13.67	11.00	17.33	31.33	 2.75	 4.00	28.67	 3.00	87.00	11.00	19.00
K18012	 52.00	 19.67	 19.00	 24.33	 38.33	  2.75	  4.00	 54.67	  3.00	166.00	 22.00	 30.00
K18013	 82.33	 48.00	 78.01	 38.99	 93.33	 13.08	 16.00	 76.00	 19.00	235.33	 43.00	 47.00
K18014	211.50	618.67	154.00	293.33	873.83	391.25	248.75	125.67	258.00	259.00	116.75	119.75
K18015	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K18028	0	0	0	0	0	0	0	0	0	0	0	0
K18029	0	0	0	0	0	0	0	0	0	0	0	0
K18030	0	0	0	0	0	0	0	0	0	0	0	0
K18093	0	0	0	0	0	0	0	0	0	0	0	0
K18094	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
K18095	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
K18100	0	0	0	0	0	0	0	0	0	0	0	0
K18101	0	0	0	0	0	0	0	0	0	0	0	0
K18104	 6	12	 1	 0	15	10	 0	 9	71	 0	 0	 5
K18115	0	0	0	0	0	0	0	0	0	0	0	0
K18118	225.75	 47.00	 16.00	 44.00	 42.75	134.25	 20.42	 68.00	 45.24	158.00	 46.08	 49.17
K18119	42.00	20.67	52.00	16.33	11.33	 0.00	10.00	23.67	 6.00	33.00	10.00	 3.00
K18120	201.00	 28.07	135.00	 17.33	 45.33	  6.50	 14.00	127.67	  7.00	349.00	 90.00	 43.00
K18122	 82.00	 65.67	113.00	 41.33	 69.33	 34.75	 29.00	 44.67	 24.00	123.00	 23.00	 30.00
K18123	0	0	0	0	0	0	0	0	0	0	0	0
K18130	20	 4	 0	50	 0	 0	 0	 3	12	 0	 2	 0
K18133	0	0	0	0	0	0	0	0	0	0	0	0
K18135	0	0	0	0	0	0	0	0	0	0	0	0
K18136	1	0	3	0	0	0	0	0	1	0	0	0
K18138	 328.90	 377.48	 213.86	 948.63	 329.11	  17.78	 210.50	 510.18	 398.17	1110.75	  26.16	 319.92
K18139	 275.62	 463.74	 202.00	1072.04	 348.08	  11.25	 262.83	 510.18	 365.00	1230.75	  27.00	 343.50
K18140	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K18141	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K18142	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K18143	0	0	0	0	0	0	0	0	0	0	0	0
K18144	0	0	0	0	0	0	0	0	0	0	0	0
K18145	0	0	0	0	0	0	0	0	0	0	0	0
K18146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
K18148	150.72	  8.83	 31.44	  3.66	566.39	  5.72	  4.25	 13.33	 33.96	 44.33	723.78	  4.00
K18149	1516.33	1248.33	1122.01	 784.66	1302.50	2424.58	 918.00	1753.33	2386.25	1892.33	2246.25	 287.50
K18151	5	1	1	0	5	0	0	0	0	2	0	0
K18195	0	0	0	0	0	0	0	0	0	0	0	0
K18197	 384.75	 213.05	 177.00	 962.25	 225.00	   7.00	 551.75	 524.75	 551.50	1242.75	  11.00	 588.75
K18209	 0.0	14.4	 1.0	 1.0	14.0	 0.0	 2.0	 2.0	 0.0	 6.0	 0.0	 2.0
K18210	 4.0	10.5	 8.0	 1.0	 4.5	94.5	 0.5	 8.5	10.0	 4.5	 0.5	 0.0
K18214	  0	  5	 65	  0	  4	  2	  1	104	  0	139	 12	  3
K18216	13.50	 9.16	 9.00	 0.00	 0.00	 9.17	 0.33	 4.67	 9.33	 0.67	 5.00	 0.33
K18217	13.50	 9.16	 9.00	 0.00	 0.00	 9.17	 0.33	 4.67	 9.33	 0.67	 5.00	 0.33
K18218	0	0	0	0	0	0	0	0	0	0	0	0
K18220	 266.95	 453.70	1768.01	 572.54	1040.00	  72.33	 158.00	1116.09	 360.58	1158.33	 905.50	 453.08
K18221	  0.5	 30.5	330.0	 13.0	  2.0	  1.5	 30.5	  0.0	  4.0	  0.0	  0.0	  2.0
K18230	 2.0	 5.5	 2.0	 2.0	 1.0	14.5	 0.0	 0.0	 5.0	 1.0	 1.0	 0.0
K18231	 96.33	 71.33	106.34	192.66	 59.50	175.00	183.00	 64.26	 23.00	222.33	 82.00	 43.00
K18234	1081.83	 941.55	 976.01	1146.58	1389.25	  79.33	 968.50	 619.08	 178.00	 867.58	 999.00	1552.92
K18235	0	0	0	0	0	0	0	0	0	0	0	0
K18237	 0	10	48	 1	41	 0	 1	 1	 1	 1	 0	 1
K18282	 1	 3	 5	 0	 0	 0	 3	11	 1	 0	 3	 0
K18285	 17.0	 69.5	  0.0	197.5	 46.5	  3.0	 31.5	  3.0	 19.0	 91.0	  9.0	 22.5
K18288	0	0	0	0	0	0	0	0	0	0	0	0
K18290	0	0	0	0	0	0	0	0	0	0	0	0
K18292	0	0	0	0	0	0	0	0	0	0	0	0
K18294	0	0	0	0	0	0	0	0	0	0	0	0
K18295	0	0	0	0	0	0	0	0	0	0	0	0
K18296	0	0	0	0	0	0	0	0	0	0	0	0
K18297	0	0	0	0	0	0	0	0	0	0	0	0
K18298	0	0	0	0	0	0	0	0	0	0	0	0
K18299	0	0	0	0	0	0	0	0	0	0	0	0
K18300	0	0	0	0	0	0	0	0	0	0	0	0
K18301	0	0	0	0	0	0	0	0	0	0	0	0
K18302	 0.00	 0.00	 0.00	33.00	 0.00	 0.00	 9.67	 0.00	33.99	 0.00	 0.33	 6.67
K18303	0	0	0	0	0	0	0	0	0	0	0	0
K18315	0	0	0	0	0	0	0	0	0	0	0	0
K18316	0	0	0	0	0	0	0	0	0	0	0	0
K18317	0	0	0	0	0	0	0	0	0	0	0	0
K18318	0	0	0	0	0	0	0	0	0	0	0	0
K18319	0	0	0	0	0	0	0	0	0	0	0	0
K18320	0	0	0	0	0	0	0	0	0	0	0	0
K18324	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0
K18326	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18330	 800.28	1787.42	2464.85	2080.95	1777.83	1115.66	1319.00	1523.84	 894.08	2708.41	2258.50	1122.92
K18331	 717.45	1697.19	2506.84	1747.29	1777.33	 969.33	1028.00	1496.01	 890.75	 964.58	2234.50	 856.92
K18332	 723.28	1664.32	2385.85	1597.95	1602.83	 965.66	 970.50	1444.34	 891.75	1065.91	2236.50	 866.92
K18333	0.00	1.00	0.00	1.00	0.00	0.00	1.00	2.00	3.66	0.00	0.00	0.00
K18334	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00
K18335	0	0	0	0	0	0	0	0	0	0	0	0
K18336	0	0	0	0	0	0	0	0	0	0	0	0
K18344	1832.08	  69.33	 183.01	  56.66	  49.50	 211.08	 181.75	  68.58	  40.25	 184.33	  95.25	  46.50
K18345	844.33	 30.33	155.01	  9.66	 33.00	  7.33	 15.00	151.33	 14.00	169.33	 54.00	 21.00
K18346	 219.0	 420.5	1484.5	 563.0	 369.0	  45.0	 318.5	 172.0	  55.0	 191.0	 178.0	 409.5
K18347	  0	  5	 60	  0	  3	  2	  1	103	  0	 15	 12	  3
K18348	 687.50	 185.00	1266.00	 358.00	1280.25	 711.00	  48.50	4253.25	  63.00	 226.00	3585.50	  69.00
K18349	 882.25	1894.50	1546.00	1933.50	1668.25	2390.00	1333.25	2092.50	2897.00	 817.50	2347.00	 369.50
K18350	 840.25	1528.50	1530.00	1860.50	1645.25	2268.00	1136.25	1955.50	2739.00	 765.50	2346.00	 344.50
K18351	0	0	0	0	1	1	0	0	0	0	1	0
K18352	0	1	0	0	1	6	0	0	0	0	1	0
K18358	0	7	0	0	7	0	1	1	0	1	0	1
K18369	 450.11	 594.16	1611.01	1097.71	 469.75	1084.83	 539.33	 850.11	1471.08	1468.75	 183.00	 736.00
K18383	0	0	0	0	0	0	0	0	0	0	0	0
K18384	  0.0	395.6	  0.0	  1.0	  4.0	  2.0	233.0	  0.0	  0.0	  0.0	  0.0	 67.0
K18427	 4	12	20	 0	 0	 1	12	44	 4	 0	12	 0
K18428	 2	 6	10	 0	 0	 0	 6	22	 2	 0	 6	 0
K18429	  21.25	  37.25	1182.00	 104.50	  82.00	   4.75	  79.25	  80.00	  42.00	   4.00	  92.00	 350.00
K18430	  22.25	  63.25	1347.00	 108.50	  83.00	   4.75	  92.25	  81.00	  43.00	   5.00	  92.00	 351.00
K18431	  21.25	  37.25	1182.00	 104.50	  82.00	   4.75	  79.25	  80.00	  42.00	   4.00	  92.00	 350.00
K18446	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18455	2.0	2.5	1.0	0.0	0.0	2.5	0.0	2.0	0.0	1.0	0.0	1.0
K18459	0	0	0	0	0	0	0	0	0	0	0	0
K18471	 14.47	 19.33	178.44	  2.66	  8.64	  9.72	  9.00	227.33	 36.96	 71.33	 48.28	 10.00
K18473	0	0	0	0	0	0	0	0	0	0	0	0
K18474	 65.13	 62.16	118.23	  2.40	  4.80	 74.10	  1.33	 11.57	140.46	  3.07	  8.67	  4.13
K18475	4394.33	1954.33	1436.51	1656.66	1344.00	2946.33	2493.67	1186.83	2198.74	2007.33	 355.83	1847.17
K18476	1	0	3	0	0	0	0	0	1	0	0	0
K18478	 1.14	 3.00	 8.43	 0.00	 0.89	 4.39	 3.00	11.00	30.21	 0.00	 3.28	 0.00
K18479	 2.14	 5.00	 4.43	 2.00	 2.39	15.39	 0.00	 0.00	19.96	 1.00	 1.28	 0.00
K18480	0	1	0	5	0	0	0	0	0	0	0	0
K18530	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K18531	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K18540	0	0	0	0	0	0	0	0	0	0	0	0
K18541	0	0	0	0	0	0	0	0	0	0	0	0
K18545	 0	 2	 0	32	 0	 0	 0	 0	 8	 1	 0	 0
K18555	0	0	0	0	0	0	0	0	0	0	0	0
K18567	0	0	0	0	0	0	0	0	0	0	0	0
K18574	0	0	0	0	0	0	0	0	0	0	0	0
K18575	0.0	0.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	1.0
K18581	 445.24	 545.04	 644.36	 883.73	 574.00	 156.99	 408.75	 550.74	 330.50	2088.74	 110.80	 343.25
K18587	0	0	0	0	0	0	0	0	0	0	0	1
K18588	0	0	0	0	0	0	0	0	0	0	0	1
K18590	0	0	0	0	0	0	0	0	0	0	0	0
K18640	2704.00	1678.50	2637.50	1648.00	1047.00	2374.25	1941.00	1702.00	2158.75	1043.00	 486.00	2077.50
K18649	0	0	0	0	0	0	0	0	0	0	0	0
K18650	11	 0	29	 0	 1	 0	 4	 2	 2	 3	 0	 0
K18657	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18661	0	0	0	0	0	0	0	0	0	0	0	0
K18672	2952.46	3852.39	3767.57	3187.39	2781.05	3798.85	3502.33	4045.48	3359.53	3036.40	2606.75	2749.30
K18673	25	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0
K18675	 50.00	 54.00	180.33	 42.00	 18.00	 14.00	163.00	219.00	  4.00	 41.00	 40.00	 10.00
K18676	0	0	0	0	0	0	0	0	0	0	0	0
K18678	0	0	0	0	0	4	0	0	0	0	1	0
K18682	3216.58	4388.90	3915.57	4055.44	3101.63	4108.80	3778.00	4466.96	3838.78	4178.65	2615.25	3091.80
K18691	 216.76	 422.18	 205.43	 774.88	 309.47	  11.59	 231.50	 509.98	 336.96	1136.75	  14.08	 332.50
K18692	 303.38	 545.16	 727.23	  95.40	 667.55	 449.77	 275.58	2178.90	 923.46	   3.07	1982.17	 104.13
K18697	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18698	 0.00	 0.00	 1.00	 0.00	 0.50	 1.00	 0.00	 0.00	14.25	 0.00	 0.00	 0.00
K18699	0	0	0	0	0	0	0	0	0	0	0	0
K18701	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K18702	 19.14	328.00	207.43	147.00	431.64	146.89	122.00	253.00	153.96	 94.00	 67.28	 45.00
K18704	 424.75	 534.00	 739.00	 110.00	1762.25	 393.00	 287.75	2399.00	 717.00	  30.00	3437.50	 129.00
K18707	3110.45	4320.74	3842.34	4055.04	3075.83	4024.03	3778.67	4551.06	3626.32	4202.58	2609.58	3087.67
K18765	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18766	0	0	0	0	0	0	0	0	0	0	0	0
K18767	0	0	0	0	0	0	0	0	0	0	0	0
K18768	0	0	0	0	0	0	0	0	0	0	0	0
K18770	0	0	0	0	0	0	0	0	0	0	0	0
K18775	0	0	0	0	0	0	0	0	0	0	0	0
K18778	20.14	 6.50	 5.43	55.00	 0.89	 4.39	 0.00	 3.00	41.21	 0.00	 3.08	 8.00
K18783	11	 0	29	 0	 1	 0	 4	 2	 2	 3	 0	 0
K18785	1023.50	 324.97	 253.83	 670.67	 328.50	  12.00	 553.00	 192.75	 280.50	1111.75	   9.00	 334.00
K18790	0	0	0	0	0	0	0	0	0	0	0	0
K18800	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18814	0	1	0	1	2	0	1	0	0	0	0	1
K18815	 13	 39	480	  4	 15	322	  0	651	  6	  0	766	  6
K18816	12.5	 0.5	 6.0	 0.0	 0.0	 6.5	 0.0	 4.0	 8.0	 0.0	 5.0	 0.0
K18817	1.25	1.75	0.00	2.75	0.00	0.00	1.25	2.25	2.50	0.00	0.00	0.25
K18824	 0.00	 0.00	 1.00	 0.00	 0.50	 1.00	 0.00	 0.00	14.25	 0.00	 0.00	 0.00
K18827	0	0	0	0	0	0	0	0	0	0	0	0
K18828	 92.14	163.17	  2.43	240.67	235.14	  5.39	 33.00	 78.00	 24.71	427.00	  4.28	 11.17
K18829	 5.14	 0.00	 2.43	 0.00	 0.39	 3.39	 0.00	 0.00	14.96	 2.00	 0.28	 0.00
K18830	 54.63	 68.16	118.73	  2.40	  9.30	134.60	  0.83	 13.57	137.63	  7.57	  3.50	  4.13
K18831	 62.64	188.47	  4.43	229.67	213.39	  6.89	 42.50	 72.00	 38.96	428.25	  3.28	  8.50
K18837	 0.28	 0.00	 5.86	 0.00	 1.03	 7.78	 0.00	 0.00	43.92	 0.00	 1.36	 0.00
K18838	 0.28	 0.00	 5.86	 0.00	 1.03	 8.03	 0.00	 0.00	43.92	 0.00	 1.36	 0.00
K18841	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K18842	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K18843	 40.14	  8.00	 41.43	100.00	  0.89	  4.39	  0.00	  6.00	 53.21	  0.00	  4.28	  8.00
K18850	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.88	 0.00
K18851	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K18856	 420.25	 441.00	 644.00	 482.00	 868.75	 381.00	 135.25	2252.00	  57.00	 189.00	2049.50	  75.00
K18862	  0.56	  0.00	 13.72	  0.00	  2.81	 17.06	  0.00	  0.00	116.09	  0.00	  1.12	  0.00
K18866	 163.25	  97.00	 514.00	 313.00	 613.75	 324.00	  15.25	 683.00	  12.00	 117.00	1485.50	  23.00
K18887	1092.72	 127.83	 709.56	  91.40	 637.55	 399.77	  37.58	2172.57	 841.46	   6.07	1973.17	  30.13
K18888	1135.72	 129.83	 765.56	  92.40	 642.55	 410.77	  43.58	2192.57	 843.46	   6.07	2012.17	  34.13
K18889	 0.14	 0.00	 3.43	 0.00	 0.89	 5.89	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18890	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K18891	 7.66	17.00	20.50	 1.00	24.00	31.83	 0.00	10.10	76.83	 0.00	 8.67	 7.00
K18892	 7.66	17.00	20.50	 1.00	24.00	31.83	 0.00	10.10	76.83	 0.00	 8.67	 7.00
K18893	1	0	3	0	0	0	0	0	1	0	0	0
K18895	0	0	0	0	0	0	0	0	0	0	0	0
K18898	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K18899	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K18900	0	0	0	0	0	0	0	0	0	0	0	0
K18901	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
K18902	0	0	0	0	0	0	0	0	0	0	0	0
K18903	0	0	0	0	0	0	0	0	0	0	0	0
K18906	20	 4	 0	50	 0	 0	 0	 3	12	 0	 2	 0
K18907	0	0	0	0	0	0	0	0	0	0	0	0
K18908	0	0	0	0	0	0	0	2	0	0	0	0
K18910	108.33	652.33	330.01	252.66	870.00	309.33	255.00	301.33	266.00	234.33	183.00	 96.00
